Table Name,Column Name,Data Type,PK,FK Table,FK Column,Comment
gw_portal_tag_925,data_col_0,json,,,,Random data column 0
gw_portal_tag_925,data_col_1,json,,,,Random data column 1
gw_portal_tag_925,data_col_2,int,,,,Random data column 2
gw_finance_record_926,id,bigint,Y,,,Primary Key
gw_finance_record_926,created_at,timestamp,,,,Creation Date
gw_finance_record_926,updated_at,timestamp,,,,Modification Date
gw_finance_record_926,status_code,varchar(50),,,,Status Code
gw_finance_record_926,data_col_0,int,,,,Random data column 0
gw_finance_record_926,data_col_1,text,,,,Random data column 1
gw_assets_rule_927,id,bigint,Y,,,Primary Key
gw_assets_rule_927,created_at,timestamp,,,,Creation Date
gw_assets_rule_927,updated_at,timestamp,,,,Modification Date
gw_assets_rule_927,status_code,varchar(50),,,,Status Code
gw_assets_rule_927,data_col_0,json,,,,Random data column 0
gw_assets_rule_927,data_col_1,int,,,,Random data column 1
gw_assets_rule_927,data_col_2,boolean,,,,Random data column 2
gw_support_tag_928,id,bigint,Y,,,Primary Key
gw_support_tag_928,created_at,timestamp,,,,Creation Date
gw_support_tag_928,updated_at,timestamp,,,,Modification Date
gw_support_tag_928,status_code,varchar(50),,,,Status Code
gw_support_tag_928,data_col_0,varchar(255),,,,Random data column 0
gw_support_tag_928,data_col_1,boolean,,,,Random data column 1
gw_support_tag_928,data_col_2,boolean,,,,Random data column 2
gw_support_tag_928,assets_summary_102_id,bigint,,gw_assets_summary_102,id,Foreign Key to gw_assets_summary_102
gw_support_tag_928,mail_group_904_id,bigint,,gw_mail_group_904,id,Foreign Key to gw_mail_group_904
gw_analytics_user_929,id,bigint,Y,,,Primary Key
gw_analytics_user_929,created_at,timestamp,,,,Creation Date
gw_analytics_user_929,updated_at,timestamp,,,,Modification Date
gw_analytics_user_929,status_code,varchar(50),,,,Status Code
gw_analytics_user_929,data_col_0,varchar(255),,,,Random data column 0
gw_analytics_user_929,data_col_1,json,,,,Random data column 1
gw_core_event_930,id,bigint,Y,,,Primary Key
gw_core_event_930,created_at,timestamp,,,,Creation Date
gw_core_event_930,updated_at,timestamp,,,,Modification Date
gw_core_event_930,status_code,varchar(50),,,,Status Code
gw_core_event_930,data_col_0,boolean,,,,Random data column 0
gw_core_event_930,data_col_1,int,,,,Random data column 1
gw_core_event_930,crm_group_813_id,bigint,,gw_crm_group_813,id,Foreign Key to gw_crm_group_813
gw_core_event_930,analytics_detail_479_id,bigint,,gw_analytics_detail_479,id,Foreign Key to gw_analytics_detail_479
gw_auth_backup_931,id,bigint,Y,,,Primary Key
gw_auth_backup_931,created_at,timestamp,,,,Creation Date
gw_auth_backup_931,updated_at,timestamp,,,,Modification Date
gw_auth_backup_931,status_code,varchar(50),,,,Status Code
gw_auth_backup_931,data_col_0,int,,,,Random data column 0
gw_auth_backup_931,data_col_1,json,,,,Random data column 1
gw_auth_backup_931,data_col_2,varchar(255),,,,Random data column 2
gw_auth_backup_931,auth_role_286_id,bigint,,gw_auth_role_286,id,Foreign Key to gw_auth_role_286
gw_auth_backup_931,hr_record_227_id,bigint,,gw_hr_record_227,id,Foreign Key to gw_hr_record_227
gw_hr_role_932,id,bigint,Y,,,Primary Key
gw_hr_role_932,created_at,timestamp,,,,Creation Date
gw_hr_role_932,updated_at,timestamp,,,,Modification Date
gw_hr_role_932,status_code,varchar(50),,,,Status Code
gw_hr_role_932,data_col_0,boolean,,,,Random data column 0
gw_hr_role_932,data_col_1,json,,,,Random data column 1
gw_hr_role_932,data_col_2,text,,,,Random data column 2
gw_hr_role_932,crm_status_588_id,bigint,,gw_crm_status_588,id,Foreign Key to gw_crm_status_588
gw_hr_role_932,auth_history_601_id,bigint,,gw_auth_history_601,id,Foreign Key to gw_auth_history_601
gw_crm_rule_933,id,bigint,Y,,,Primary Key
gw_crm_rule_933,created_at,timestamp,,,,Creation Date
gw_crm_rule_933,updated_at,timestamp,,,,Modification Date
gw_crm_rule_933,status_code,varchar(50),,,,Status Code
gw_crm_rule_933,data_col_0,int,,,,Random data column 0
gw_crm_rule_933,data_col_1,boolean,,,,Random data column 1
gw_crm_rule_933,data_col_2,boolean,,,,Random data column 2
gw_crm_rule_933,data_col_3,int,,,,Random data column 3
gw_crm_rule_933,data_col_4,text,,,,Random data column 4
gw_crm_rule_933,mail_archive_874_id,bigint,,gw_mail_archive_874,id,Foreign Key to gw_mail_archive_874
gw_mail_temp_934,id,bigint,Y,,,Primary Key
gw_mail_temp_934,created_at,timestamp,,,,Creation Date
gw_mail_temp_934,updated_at,timestamp,,,,Modification Date
gw_mail_temp_934,status_code,varchar(50),,,,Status Code
gw_mail_temp_934,data_col_0,text,,,,Random data column 0
gw_mail_temp_934,data_col_1,boolean,,,,Random data column 1
gw_mail_temp_934,data_col_2,json,,,,Random data column 2
gw_mail_temp_934,data_col_3,varchar(255),,,,Random data column 3
gw_mail_temp_934,data_col_4,text,,,,Random data column 4
gw_mail_temp_934,chat_file_695_id,bigint,,gw_chat_file_695,id,Foreign Key to gw_chat_file_695
gw_chat_detail_935,id,bigint,Y,,,Primary Key
gw_chat_detail_935,created_at,timestamp,,,,Creation Date
gw_chat_detail_935,updated_at,timestamp,,,,Modification Date
gw_chat_detail_935,status_code,varchar(50),,,,Status Code
gw_chat_detail_935,data_col_0,varchar(255),,,,Random data column 0
gw_chat_detail_935,data_col_1,int,,,,Random data column 1
gw_chat_detail_935,data_col_2,int,,,,Random data column 2
gw_chat_detail_935,data_col_3,boolean,,,,Random data column 3
gw_drive_user_936,id,bigint,Y,,,Primary Key
gw_drive_user_936,created_at,timestamp,,,,Creation Date
gw_drive_user_936,updated_at,timestamp,,,,Modification Date
gw_drive_user_936,status_code,varchar(50),,,,Status Code
gw_drive_user_936,data_col_0,text,,,,Random data column 0
gw_drive_user_936,data_col_1,text,,,,Random data column 1
gw_drive_user_936,data_col_2,int,,,,Random data column 2
gw_drive_user_936,data_col_3,json,,,,Random data column 3
gw_drive_user_936,hr_history_122_id,bigint,,gw_hr_history_122,id,Foreign Key to gw_hr_history_122
gw_drive_user_936,tasks_record_728_id,bigint,,gw_tasks_record_728,id,Foreign Key to gw_tasks_record_728
gw_calendar_item_937,id,bigint,Y,,,Primary Key
gw_calendar_item_937,created_at,timestamp,,,,Creation Date
gw_calendar_item_937,updated_at,timestamp,,,,Modification Date
gw_calendar_item_937,status_code,varchar(50),,,,Status Code
gw_calendar_item_937,data_col_0,json,,,,Random data column 0
gw_calendar_item_937,data_col_1,boolean,,,,Random data column 1
gw_calendar_item_937,data_col_2,json,,,,Random data column 2
gw_calendar_item_937,data_col_3,text,,,,Random data column 3
gw_calendar_item_937,mail_history_454_id,bigint,,gw_mail_history_454,id,Foreign Key to gw_mail_history_454
gw_calendar_item_937,portal_backup_415_id,bigint,,gw_portal_backup_415,id,Foreign Key to gw_portal_backup_415
gw_tasks_config_938,id,bigint,Y,,,Primary Key
gw_tasks_config_938,created_at,timestamp,,,,Creation Date
gw_tasks_config_938,updated_at,timestamp,,,,Modification Date
gw_tasks_config_938,status_code,varchar(50),,,,Status Code
gw_tasks_config_938,data_col_0,json,,,,Random data column 0
gw_workflow_temp_939,id,bigint,Y,,,Primary Key
gw_workflow_temp_939,created_at,timestamp,,,,Creation Date
gw_workflow_temp_939,updated_at,timestamp,,,,Modification Date
gw_workflow_temp_939,status_code,varchar(50),,,,Status Code
gw_workflow_temp_939,data_col_0,json,,,,Random data column 0
gw_workflow_temp_939,data_col_1,int,,,,Random data column 1
gw_workflow_temp_939,data_col_2,varchar(255),,,,Random data column 2
gw_workflow_temp_939,data_col_3,varchar(255),,,,Random data column 3
gw_workflow_temp_939,analytics_rule_374_id,bigint,,gw_analytics_rule_374,id,Foreign Key to gw_analytics_rule_374
gw_portal_group_940,id,bigint,Y,,,Primary Key
gw_portal_group_940,created_at,timestamp,,,,Creation Date
gw_portal_group_940,updated_at,timestamp,,,,Modification Date
gw_portal_group_940,status_code,varchar(50),,,,Status Code
gw_portal_group_940,data_col_0,boolean,,,,Random data column 0
gw_portal_group_940,data_col_1,varchar(255),,,,Random data column 1
gw_portal_group_940,hr_record_227_id,bigint,,gw_hr_record_227,id,Foreign Key to gw_hr_record_227
gw_finance_log_941,id,bigint,Y,,,Primary Key
gw_finance_log_941,created_at,timestamp,,,,Creation Date
gw_finance_log_941,updated_at,timestamp,,,,Modification Date
gw_finance_log_941,status_code,varchar(50),,,,Status Code
gw_finance_log_941,data_col_0,text,,,,Random data column 0
gw_finance_log_941,data_col_1,varchar(255),,,,Random data column 1
gw_finance_log_941,data_col_2,int,,,,Random data column 2
gw_finance_log_941,data_col_3,text,,,,Random data column 3
gw_finance_log_941,data_col_4,json,,,,Random data column 4
gw_finance_log_941,finance_file_281_id,bigint,,gw_finance_file_281,id,Foreign Key to gw_finance_file_281
gw_finance_log_941,assets_rule_357_id,bigint,,gw_assets_rule_357,id,Foreign Key to gw_assets_rule_357
gw_assets_group_942,id,bigint,Y,,,Primary Key
gw_assets_group_942,created_at,timestamp,,,,Creation Date
gw_assets_group_942,updated_at,timestamp,,,,Modification Date
gw_assets_group_942,status_code,varchar(50),,,,Status Code
gw_assets_group_942,data_col_0,boolean,,,,Random data column 0
gw_assets_group_942,data_col_1,json,,,,Random data column 1
gw_assets_group_942,data_col_2,text,,,,Random data column 2
gw_assets_group_942,auth_log_376_id,bigint,,gw_auth_log_376,id,Foreign Key to gw_auth_log_376
gw_support_user_943,id,bigint,Y,,,Primary Key
gw_support_user_943,created_at,timestamp,,,,Creation Date
gw_support_user_943,updated_at,timestamp,,,,Modification Date
gw_support_user_943,status_code,varchar(50),,,,Status Code
gw_support_user_943,data_col_0,json,,,,Random data column 0
gw_support_user_943,data_col_1,varchar(255),,,,Random data column 1
gw_analytics_relation_944,id,bigint,Y,,,Primary Key
gw_analytics_relation_944,created_at,timestamp,,,,Creation Date
gw_analytics_relation_944,updated_at,timestamp,,,,Modification Date
gw_analytics_relation_944,status_code,varchar(50),,,,Status Code
gw_analytics_relation_944,data_col_0,json,,,,Random data column 0
gw_analytics_relation_944,data_col_1,json,,,,Random data column 1
gw_analytics_relation_944,data_col_2,varchar(255),,,,Random data column 2
gw_analytics_relation_944,data_col_3,json,,,,Random data column 3
gw_analytics_relation_944,data_col_4,text,,,,Random data column 4
gw_core_relation_945,id,bigint,Y,,,Primary Key
gw_core_relation_945,created_at,timestamp,,,,Creation Date
gw_core_relation_945,updated_at,timestamp,,,,Modification Date
gw_core_relation_945,status_code,varchar(50),,,,Status Code
gw_core_relation_945,data_col_0,varchar(255),,,,Random data column 0
gw_core_relation_945,data_col_1,text,,,,Random data column 1
gw_core_relation_945,data_col_2,boolean,,,,Random data column 2
gw_core_relation_945,data_col_3,int,,,,Random data column 3
gw_auth_detail_946,id,bigint,Y,,,Primary Key
gw_auth_detail_946,created_at,timestamp,,,,Creation Date
gw_auth_detail_946,updated_at,timestamp,,,,Modification Date
gw_auth_detail_946,status_code,varchar(50),,,,Status Code
gw_auth_detail_946,data_col_0,boolean,,,,Random data column 0
gw_auth_detail_946,data_col_1,text,,,,Random data column 1
gw_auth_detail_946,data_col_2,varchar(255),,,,Random data column 2
gw_auth_detail_946,analytics_history_344_id,bigint,,gw_analytics_history_344,id,Foreign Key to gw_analytics_history_344
gw_auth_detail_946,core_detail_270_id,bigint,,gw_core_detail_270,id,Foreign Key to gw_core_detail_270
gw_hr_rule_947,id,bigint,Y,,,Primary Key
gw_hr_rule_947,created_at,timestamp,,,,Creation Date
gw_hr_rule_947,updated_at,timestamp,,,,Modification Date
gw_hr_rule_947,status_code,varchar(50),,,,Status Code
gw_hr_rule_947,data_col_0,boolean,,,,Random data column 0
gw_hr_rule_947,data_col_1,boolean,,,,Random data column 1
gw_hr_rule_947,chat_config_350_id,bigint,,gw_chat_config_350,id,Foreign Key to gw_chat_config_350
gw_hr_rule_947,crm_temp_288_id,bigint,,gw_crm_temp_288,id,Foreign Key to gw_crm_temp_288
gw_crm_group_948,id,bigint,Y,,,Primary Key
gw_crm_group_948,created_at,timestamp,,,,Creation Date
gw_crm_group_948,updated_at,timestamp,,,,Modification Date
gw_crm_group_948,status_code,varchar(50),,,,Status Code
gw_crm_group_948,data_col_0,text,,,,Random data column 0
gw_crm_group_948,data_col_1,varchar(255),,,,Random data column 1
gw_crm_group_948,analytics_backup_509_id,bigint,,gw_analytics_backup_509,id,Foreign Key to gw_analytics_backup_509
gw_mail_item_949,id,bigint,Y,,,Primary Key
gw_mail_item_949,created_at,timestamp,,,,Creation Date
gw_mail_item_949,updated_at,timestamp,,,,Modification Date
gw_mail_item_949,status_code,varchar(50),,,,Status Code
gw_mail_item_949,data_col_0,text,,,,Random data column 0
gw_mail_item_949,data_col_1,boolean,,,,Random data column 1
gw_mail_item_949,drive_event_201_id,bigint,,gw_drive_event_201,id,Foreign Key to gw_drive_event_201
gw_mail_item_949,calendar_tag_547_id,bigint,,gw_calendar_tag_547,id,Foreign Key to gw_calendar_tag_547
gw_chat_tag_950,id,bigint,Y,,,Primary Key
gw_chat_tag_950,created_at,timestamp,,,,Creation Date
gw_chat_tag_950,updated_at,timestamp,,,,Modification Date
gw_chat_tag_950,status_code,varchar(50),,,,Status Code
gw_chat_tag_950,data_col_0,boolean,,,,Random data column 0
gw_chat_tag_950,data_col_1,varchar(255),,,,Random data column 1
gw_chat_tag_950,data_col_2,boolean,,,,Random data column 2
gw_chat_tag_950,data_col_3,boolean,,,,Random data column 3
gw_chat_tag_950,data_col_4,text,,,,Random data column 4
gw_chat_tag_950,workflow_event_819_id,bigint,,gw_workflow_event_819,id,Foreign Key to gw_workflow_event_819
gw_chat_tag_950,chat_summary_560_id,bigint,,gw_chat_summary_560,id,Foreign Key to gw_chat_summary_560
gw_drive_relation_951,id,bigint,Y,,,Primary Key
gw_drive_relation_951,created_at,timestamp,,,,Creation Date
gw_drive_relation_951,updated_at,timestamp,,,,Modification Date
gw_drive_relation_951,status_code,varchar(50),,,,Status Code
gw_drive_relation_951,data_col_0,boolean,,,,Random data column 0
gw_drive_relation_951,data_col_1,boolean,,,,Random data column 1
gw_drive_relation_951,data_col_2,varchar(255),,,,Random data column 2
gw_drive_relation_951,data_col_3,text,,,,Random data column 3
gw_drive_relation_951,data_col_4,json,,,,Random data column 4
gw_drive_relation_951,portal_role_175_id,bigint,,gw_portal_role_175,id,Foreign Key to gw_portal_role_175
gw_calendar_rule_952,id,bigint,Y,,,Primary Key
gw_calendar_rule_952,created_at,timestamp,,,,Creation Date
gw_calendar_rule_952,updated_at,timestamp,,,,Modification Date
gw_calendar_rule_952,status_code,varchar(50),,,,Status Code
gw_calendar_rule_952,data_col_0,int,,,,Random data column 0
gw_calendar_rule_952,data_col_1,text,,,,Random data column 1
gw_calendar_rule_952,data_col_2,varchar(255),,,,Random data column 2
gw_calendar_rule_952,data_col_3,boolean,,,,Random data column 3
gw_tasks_user_953,id,bigint,Y,,,Primary Key
gw_tasks_user_953,created_at,timestamp,,,,Creation Date
gw_tasks_user_953,updated_at,timestamp,,,,Modification Date
gw_tasks_user_953,status_code,varchar(50),,,,Status Code
gw_tasks_user_953,data_col_0,int,,,,Random data column 0
gw_tasks_user_953,data_col_1,boolean,,,,Random data column 1
gw_tasks_user_953,data_col_2,varchar(255),,,,Random data column 2
gw_tasks_user_953,data_col_3,json,,,,Random data column 3
gw_tasks_user_953,data_col_4,int,,,,Random data column 4
gw_tasks_user_953,core_relation_705_id,bigint,,gw_core_relation_705,id,Foreign Key to gw_core_relation_705
gw_workflow_role_954,id,bigint,Y,,,Primary Key
gw_workflow_role_954,created_at,timestamp,,,,Creation Date
gw_workflow_role_954,updated_at,timestamp,,,,Modification Date
gw_workflow_role_954,status_code,varchar(50),,,,Status Code
gw_workflow_role_954,data_col_0,text,,,,Random data column 0
gw_portal_history_955,id,bigint,Y,,,Primary Key
gw_portal_history_955,created_at,timestamp,,,,Creation Date
gw_portal_history_955,updated_at,timestamp,,,,Modification Date
gw_portal_history_955,status_code,varchar(50),,,,Status Code
gw_portal_history_955,data_col_0,boolean,,,,Random data column 0
gw_portal_history_955,data_col_1,varchar(255),,,,Random data column 1
gw_portal_history_955,data_col_2,boolean,,,,Random data column 2
gw_portal_history_955,data_col_3,varchar(255),,,,Random data column 3
gw_portal_history_955,finance_role_581_id,bigint,,gw_finance_role_581,id,Foreign Key to gw_finance_role_581
gw_portal_history_955,calendar_detail_427_id,bigint,,gw_calendar_detail_427,id,Foreign Key to gw_calendar_detail_427
gw_finance_user_956,id,bigint,Y,,,Primary Key
gw_finance_user_956,created_at,timestamp,,,,Creation Date
gw_finance_user_956,updated_at,timestamp,,,,Modification Date
gw_finance_user_956,status_code,varchar(50),,,,Status Code
gw_finance_user_956,data_col_0,text,,,,Random data column 0
gw_finance_user_956,data_col_1,int,,,,Random data column 1
gw_finance_user_956,core_config_105_id,bigint,,gw_core_config_105,id,Foreign Key to gw_core_config_105
gw_finance_user_956,mail_group_904_id,bigint,,gw_mail_group_904,id,Foreign Key to gw_mail_group_904
gw_assets_status_957,id,bigint,Y,,,Primary Key
gw_assets_status_957,created_at,timestamp,,,,Creation Date
gw_assets_status_957,updated_at,timestamp,,,,Modification Date
gw_assets_status_957,status_code,varchar(50),,,,Status Code
gw_assets_status_957,data_col_0,varchar(255),,,,Random data column 0
gw_assets_status_957,data_col_1,int,,,,Random data column 1
gw_assets_status_957,data_col_2,text,,,,Random data column 2
gw_assets_status_957,data_col_3,json,,,,Random data column 3
gw_assets_status_957,support_group_523_id,bigint,,gw_support_group_523,id,Foreign Key to gw_support_group_523
